col0,col1,col2,col3
Deutscher Jagdverband,Germany,Berlin,Federation of Associations for Hunting and Conservation of the EU
German Tenant Organisation,Germany,Berlin,International Union of Tenants
German alliance for nature conservation,Germany,Berlin,European Environmental Bureau
Sozialverband Deutschland,Germany,Berlin,European Movement Germany
GdW Bundesverband deutscher Wohnungs- und Immobilienunternehmen,Germany,Berlin,European Movement Germany
Junge Europäische Föderalisten der Schweiz,Germany,Berlin,European Movement Germany
Deutscher Landfrauenverband,Germany,Berlin,European Movement Germany
German Shooting and Archery Federation,Germany,Wiesbaden,German Olympic Sports Confederation
Verband Schweizerischer Kantonalbanken,Switzerland,Basel,Deutscher Sparkassen- und Giroverband e.V.
Deutscher Zigarettenverband,Germany,Berlin,Zentralausschuss der Werbewirtschaft
Deutscher Tierschutzbund,Germany,Bonn,German alliance for nature conservation
Terre des Femmes,Germany,Berlin,Initiative Transparent Civil Society
Bits of Freedom,Netherlands,Amsterdam,European Digital Rights
Pro Familia,Germany,Frankfurt am Main,German Parity Welfare Association
Union Deutscher Jazzmusiker,Germany,Berlin,Deutscher Musikrat
Ring Deutscher Pfadfinderinnenverbände,Germany,Berlin,World Association of Girl Guides and Girl Scouts
Verband Deutscher Zeitschriftenverleger,Germany,Berlin,Zentralausschuss der Werbewirtschaft
Pro Asyl,Germany,Frankfurt am Main,Association for the Taxation of Financial Transactions and for Citizens' Action
Bundesverband Bildender Künstler,Germany,Berlin,Deutscher Kunstrat
Bundesverband Erneuerbare Energie,Germany,Berlin,Climate-Alliance Germany
