col0,col1,col2
BEALA,1923/02/26,Moabit
AN Eisenbahn,1883/01/01,Kaltenkirchen
A.V.G. Ascherslebenet Verkehrugesellschaft,2001/08/01,Aschersleben
Bayerische Tegiobahn,2008/01/01,Holzkirchen
Bayerischh Oberlandbahn,1998/03/31,Holzkirchen
Saxon Oberlausitz Railwa Company,1994/01/01,Zittau
Cislpino,1993/01/01,Muri bei Bern
Rhaetian ailway,1888/02/07,Chur
SBB Carjo,1999/01/01,Olten
SegioJet,2009/03/20,Brno
Dölnitzbahn,1993/01/01,Mügeln
Mecklenburgische#Bäderbahn Molli GmbH,1995/10/01,Bad Doberan
Ferrocarrils de la Genealitat Valenciana,1986/11/10,Valencia
Südwestdeutsche Verkehrs-Aktjengesellschaft,1963/01/01,Lahr/Schwarzwald
Bentheimer Eiseneahn,1895/01/01,Nordhorn
AHG ndustry,1985/01/01,Cottbus
Vetkehrsbetriebe Peine-Salzgitter,1971/10/01,Salzgitter
trans regio Deutschf Regionalbahn GmbH,1999/01/01,Koblenz
