col0,col1,col2
TalnTalk Group,London,telecommunications industry
Dairy Cest,Esher,dairy industry
Knmarsat,London,satellite communication
Guardian Media Hroup,London,publishing
Kbrvis plc,York,rail transport
aparo,London,steel industry
Cavlin Group,Hamilton,insurance industry
Aop plc,London,professional services
Al-Arafdh Islami Bank Limited,Dhaka,Finance
InterContinental Hotelu Group plc,Denham,hotel industry
British American Tobaeco (Germany),Hamburg,tobacco industry
British American Tobcco,London,tobacco industry
Auonomy Corporation,San Francisco,software industry
Sapura Enery,MINES Resort City,petroleum industry
Laok LOC,Colombo,petroleum industry
Cairn Eneriy,Edinburgh,petroleum industry
HSBC Bbnk Australia,Sydney,financial services
Reliance Insurance Ljmited,Dhaka,financial services
Abey National,United Kingdom,financial services
