col0,col1,col2,col3
Ichinohe High School,1911-01-01,Ichinohe,9
Iwate Prefectural Morioka Agricultural High School,1879-01-01,Takizawa,16
Iwate Prefectural Morioka Kita High School,1974-04-01,Takizawa,18
Yamagata Prefectural Sagae High School,1921-01-01,Sagae,50
Tsuruoka Technical High School,1920-01-01,Tsuruoka,61
Yamagata Prefectural Yonezawa Kojokan High School,1697-01-01,Yonezawa,49
Yamagata Kenritsu Yonezawa Higashi Kōtō Gakkō,1898-01-01,Yonezawa,39
Yonezawa Technical High School,1897-01-01,Yonezawa,66
Iwate Kenritsu Fukuoka Kōtō Gakkō,1901-01-01,Ninohe,18
Yamagata Prefectural Sakata Higashi High School,1920-01-01,Sakata,46
Ichinoseki Daiichi Senior High School,1898-01-01,Ichinoseki,6
Iwate Prefectural Mizusawa Agricultural High School,1903-01-01,Ōshū,7
Iwate Prefectural Mizusawa High School,1911-04-15,Ōshū,18
Yamagata Prefectural Tendō High School,1920-01-01,Tendō,42
Hanakita Seiun High School,1953-04-01,Hanamaki,12
Yamagata Prefectural Yamagata East High School,1884-10-29,Yamagata,56
Yamagata Prefectural Yamagata Central High School,1946-04-01,Yamagata,56
Morioka First High School,1880-05-13,Morioka,21
Iwate Prefectural Toryo High School,1924-10-13,Morioka,26
Tokyo Metropolitan Saginomiya High School,1912-01-01,Nakano-ku,21
