col0,col1,col2
Thurrock Museum,Thameside Centre,"First floor, Thameside Complex, Orsett Road, Grays, RM17 5DX"
Pembroke Museum,The Town Hall,"The Fleet Surgeon’s House, 1 The Terrace, Royal Dockyard, Pembroke Dock, Pembrokeshire (Sir Benfro) SA72 6YH Wales"
Pontypridd Museum,Pontypridd Tabernacle Baptist Chapel,"Bridge Street, Pontypridd CF37 4PE"
Powysland Museum,Former Powysland Museum & Library,"The Canal Wharf, Welshpool, Powys SY21 7AQ Wales"
Plas Newydd House Museum & Gardens,Plas Newydd,"Hill Street, Llangollen, Denbighshire (Sir Ddinbych) LL20 8AW Wales"
Chepstow Museum,Gwy House,"Gwy House, Bridge Street, Chepstow, Monmouthshire (Sir Fynwy) NP16 5EZ Wales"
Ceredigion Museum,Coliseum,"The Coliseum, Terrace Road, Aberystwyth, Ceredigion SY23 2AQ Wales"
Illawarra Museum,Wollongong,"11 Market Street, Wollongong NSW 2500"
Plas yn Rhiw,Plas yn Rhiw,"Rhiw, Pwllheli, Gwynedd LL53 8AB Wales"
Epping Forest District Museum,"39, Sun Street","39–41 Sun Street, Waltham Abbey, Essex, EN9 1EL"
Manningtree Museum,Manningtree Library,"High Street, Manningtree, CO11 1AD"
Feering and Kelvedon Local History Museum,Kelvedon Library,"Aylett's Foundation School, Maldon Road, Kelvedon, CO5 9BA"
Finchingfield Guildhall Museum,Finchingfield Guildhall,"Church Hill, Finchingfield, Essex, CM7 4NN"
Naze Tower Museum,Naze Tower,"Naze Tower, The Naze, Old Hall Lane, Walton-on-the-Naze, Essex, CO14 8LE"
Southend Pier Museum,Southend Pier,"Western Esplanade, Southend-on-Sea, Essex, SS1 1EE"
Machinations,Llanbrynmair,"The Old Village Hall, Llanbrynmair SY19 7AA"
Nantgarw Chinaworks Museum,Nantgarw,"Nantgarw House, Tyla Gwyn, Nantgarw, Rhondda Cynon Taf CF15 7TB Wales"
Haverfordwest Town Museum,Haverfordwest Castle,"Castle House, Haverfordwest, Pembrokeshire (Sir Benfro) SA61 2EF Wales"
Abertillery & District Museum,Abertillery,"Market Street, Abertillery, Blaenau Gwent NP13 1AH Wales"
Radnorshire Museum,Llandrindod Wells,"Temple Street, Llandrindod Wells, Powys LD1 5DL Wales"
