col0,col1,col2,col3
Carnegie Mellon University,Pittsburgh,Heinz College,1900-01-01
Johns Hopkins University,Baltimore,Johns Hopkins School of Education,1876-01-01
Valparaiso University,Valparaiso,Christ College,1859-01-01
Yale University,New Haven,Yale Center for the Study of Globalization,1701-01-01
Valparaiso University,Valparaiso,Valparaiso University School of Law,1859-01-01
University of Chicago,Chicago,University of Chicago Divinity School,1890-01-01
Carnegie Mellon University,Pittsburgh,Tepper School of Business,1900-01-01
University of Chicago,Chicago,Pritzker School of Medicine,1890-01-01
Yale University,New Haven,Old Campus,1701-01-01
Marquette University,Milwaukee,Marquette University Special Collections and University Archives,1881-08-28
Yale University,New Haven,Yale Center for British Art,1701-01-01
Johns Hopkins University,Baltimore,Johns Hopkins School of Nursing,1876-01-01
University of Chicago,Chicago,Graham School of Continuing Liberal and Professional Studies,1890-01-01
George Washington University,Loudoun County,George Washington University Art Galleries,1821-01-01
