col0,col1,col2,col3
"Consulate General of Poland, Hong Kong",1991-01-01,Hong Kong,Poland
Consulate-General of Poland in Curitiba,1919-01-01,Curitiba,Poland
"Consulate General of Poland, Munich",1920-01-01,Munich,Poland
Consulate General of Poland in Hamburg,1919-01-01,Wandsbek,Poland
"Consulate General of Poland, Barcelona",1995-01-01,Barcelona,Poland
Consulate General of the Republic of Poland in Mumbai,1933-01-01,Mumbai,Poland
Consulate General of the Republic of Poland in Montreal,1919-01-01,Montreal,Poland
Consulate General of Hungary in Krakow,1921-09-09,Kraków,Hungary
"Consulate General of Japan, Recife",2018-01-01,Recife,Japan
"Royal Thai Consulate General, Chennai",2005-01-01,Chennai,Thailand
"Romanian Consulate General, Vršac",2005-01-01,Vršac,Romania
Consulate General of the Republic of Slovenia in Monoštor,1998-11-18,Szentgotthárd,Slovenia
Consulate-General of Ukraine in Saint Petersburg,1998-01-01,Saint Petersburg,Ukraine
