col0,col1,col2,col3
Hospital Militar de San Carlos,1809-01-01,military hospital,Cádiz Province
Netley Hospital,1856-01-01,military hospital,England
Military Hospital at Vračar,1904-01-01,military hospital,Savski Venac
Military Hospital Queen Astrid,1974-01-01,military hospital,Neder-Over-Heembeek
Hôpital d'instruction des armées Percy,1920-01-01,military hospital,Clamart
Walter Reed Army Medical Center,1909-01-01,military hospital,"Washington, D.C."
Walter Reed National Military Medical Center,1940-11-11,military hospital,Montgomery County
United States Naval Hospital Beaufort,1949-01-01,military hospital,South Carolina
Central Hospital of the Armed Forces,1908-01-01,cultural property,Montevideo
Snellman-home,1935-01-01,preschool,Oulu
Kontinkangas Hospital,1937-01-01,community health center,Oulu
Snellman-home,1935-01-01,sanatorium,Oulu
