col0,col1,col2
Noarlunga,Onkaparinga,Corporation of the City of Noarlunga
Port Broughton,Barunga West,District Council of Port Broughton
Spalding,Northern Areas,District Council of Spalding
Gladstone,District Council of Rocky River,District Council of Gladstone
Orroroo,District Council of Orroroo Carrieton,District Council of Orroroo
Munno Para,Playford,Corporation of the City of Munno Para
Elizabeth,Playford,Corporation of the City of Elizabeth
Eudunda,Goyder,District Council of Eudunda
Yatala North,Salisbury,District Council of Yatala North
Northern Yorke Peninsula,Copper Coast Council,District Council of Northern Yorke Peninsula
Narridy,District Council of Georgetown,District Council of Narridy
Para Wirra,District of Gumeracha,District Council of Para Wirra
