col0,col1,col2
Lo-Fidelity Records,United States of America,Chicago
Johann's Face Records,United States of America,Chicago
Repertoire Records,Germany,Hamburg
Ocean Butterflies International,Singapore,Beijing
Philips Classics Records,Netherlands,Amsterdam
Psyche Industry Records,Canada,Montreal
Og Music,Canada,Montreal
Prosto Records,Poland,Warsaw
"Polskie Nagrania ""Muza""",Poland,Warsaw
Pheromone Recordings,Canada,Toronto
Paper Bag Records,Canada,Toronto
Orange Record Label,Canada,Toronto
Linus Entertainment,Canada,Toronto
Last Gang Records,Canada,Toronto
Nude Records,United Kingdom,London
Loose Music,United Kingdom,London
Lewis Recordings,United Kingdom,London
Propeller Recordings,Norway,London
Prospect Park,United States of America,Los Angeles
Primary Wave Records,United States of America,Los Angeles
Nacional Records,United States of America,Los Angeles
Moonshine Music,United States of America,Los Angeles
Manimal Vinyl,United States of America,Los Angeles
Lakeshore Records,United States of America,Los Angeles
Knockout Entertainment,United States of America,Los Angeles
Kemosabe Records,United States of America,Los Angeles
Razor & Tie,United States of America,New York City
Polo Grounds Music,United States of America,New York City
