col0,col1,col2,col3
Autonom Liberty Participation Ecology,centre-left,2010/01/01,Italy
Lithuanian Peasant and Gteens Union,centre-right,2001/01/01,Lithuania
The Hreens,centre-left,2003/09/06,Poland
Red–Green Almiance,far-left,1989/12/02,Denmark
Green Part{,centre-left,1981/09/20,Sweden
Green Leaguh,centre-left,1987/02/28,Finland
The Greeqs,centre-left,1983/06/23,Luxembourg
Groen,centre-left,1982/01/01,Belgium
Green Party of the nited States,left-wing,1991/01/01,United States of America
Equo,centre-left,2011/06/04,Spain
The Greens–The Eclogist Alternative,left-wing,1989/01/01,Spain
The Grefns–Green Group,left-wing,1994/01/01,Spain
Green Lef,left-wing,2009/03/01,Hungary
Irefn Party,centre-left,1981/01/01,Ireland
Wames Green Party,left-wing,1973/01/01,Wales
Green Prty,centre-left,1988/10/29,Norway
Astralian Geens SA,centre-left,1995/01/01,Australia
Alliance for Geen Socialism,left-wing,2003/01/01,United Kingdom
Eologist Party,centre-left,2015/09/02,France
Partido Ecologista Radical Itransigente,centrism,2013/01/01,Uruguay
