col0,col1,col2,col3
Panasonic Corporation,Sumitomo Mitsui Trust Panasonic Finance,laptop,257533
Seiko Epson,Orient Watch Company,laptop,80928
Panasonic Corporation,Sumitomo Mitsui Trust Panasonic Finance,television,257533
Canon Inc.,Canon Medical Systems Corporation,printer,194151
Oracle Corporation,Javapedia,relational database management system,122000
Panasonic Corporation,Panasonic,home appliance,257533
Oracle Corporation,Project Kenai,database management system,122000
ABB Group,ABB Stotz-Kontakt,high-voltage swith,147000
Panasonic Corporation,PHD Holdings,software,257533
Oracle Corporation,Project Kenai,software,122000
Panasonic Corporation,Panasonic,laptop,257533
