col0,col1,col2
Dr. August Oetker KG,1891-01-01,Germany
Suning Holdings Group,2011-01-01,People's Republic of China
CYBG plc,2016-01-01,United Kingdom
James Finlay & Company,1750-01-01,United Kingdom
Northern Ireland Transport Holding Company,1967-01-01,United Kingdom
Esas Holding AS,2000-01-01,Turkey
Ulusoy Holding,1937-01-01,Turkey
Mouzenidis Group,1995-01-01,Greece
Bastogi,1862-01-01,Italy
Alitalia - Compagnia Aerea Italiana,1999-03-12,Italy
Gerda og Victor B. Strand Holding,2013-02-01,Denmark
J-F. Lemvigh-Müller Holding,1917-02-05,Denmark
A.P. Møller Holding,2013-12-20,Denmark
Meyers Portefølje,1994-01-01,Denmark
ArtPeople Holding,2002-07-01,Denmark
Zaferan Holding ApS,2011-03-22,Denmark
M. Goldschmidt Holding,1979-01-01,Denmark
Kirkbi,1995-04-01,Denmark
Alphabet Inc.,2015-08-10,United States of America
United Bank,1982-01-01,United States of America
