col0,col1,col2
China Electronics Technology Group Corporation,information technology,People's Republic of China
CEMAT,electronics,Poland
Biazet,electronics,Poland
Radio Televisión Madrid,audiovisual industry,Spain
Centre d'Alt Rendiment,sport,Spain
Norsk Helsenett,health informatics,Norway
Folketrygdfondet,pension fund,Norway
Ferrangol,mining,Angola
Pakistan Locomotive Factory,locomotive,Pakistan
Desa Cattle,dairy product,Malaysia
Etesa,electricity,Panama
Iran Road Maintenance & Transportation Organization,road,Iran
