col0,col1,col2
Lotan,UTC+02:00,Hevel Eilot Regional Council
Ketura,UTC+02:00,Hevel Eilot Regional Council
Ein Gedi,UTC+02:00,Tamar Regional Council
El Rom,UTC+02:00,Golan Regional Council
Geshur,UTC+02:00,Golan Regional Council
Ein HaShofet,UTC+02:00,Megiddo Regional Council
Lavi,UTC+02:00,Lower Galilee Regional Council
Nir Eliyahu,UTC+02:00,Drom HaSharon Regional Council
Degania Alef,Israel time zone,Emek HaYarden Regional Council
Ravid,UTC+02:00,Emek HaYarden Regional Council
Masada,UTC+02:00,Emek HaYarden Regional Council
Alumot,UTC+02:00,Emek HaYarden Regional Council
Beit Zera,UTC+02:00,Emek HaYarden Regional Council
Tuval,UTC+02:00,Misgav Regional Council
Neve Yam,UTC+02:00,Hof HaCarmel Regional Council
