col0,col1,col2
Sky Gates Airlines,Russia,Zhukovsky International Airport
Mistral Air,Italy,Brescia Airport
Cargoair,Bulgaria,Plovdiv Airport
MasAir Cargo Mexico,Mexico,Mexico City International Airport
Aerotranscargo,Moldova,Chișinău International Airport
Air Cargo Mongolia,Mongolia,Chinggis Khaan International Airport
MyCargo Airlines,Turkey,Istanbul Sabiha Gökçen International Airport
Elbeflug,Germany,Lübeck Airport
Air Omega,Germany,Leipzig-Altenburg Airport
European Air Transport,Germany,Leipzig/Halle Airport
European Air Transport Leipzig,Germany,Leipzig/Halle Airport
DHL International Aviation ME,Bahrain,Bahrain International Airport
ASL Airlines Belgium,Belgium,Liege Airport
MASkargo,Malaysia,Kuala Lumpur International Airport
EgyptAir Cargo,Egypt,Cairo International Airport
Silk Way West Airlines,Azerbaijan,Heydar Aliyev International Airport
ABSA Cargo Airline,Brazil,Viracopos International Airport
Air Globe,Switzerland,Geneva International Airport
LANCO,Colombia,El Dorado International Airport
