col0,col1,col2,col3
Ōta-ku,Tokyo,Kugahara,Kamata-ku
Taitō-ku,Tokyo,Akihabara,Okachi
Ōta-ku,Tokyo,Kugahara,Ōmori-ku
Taitō-ku,Tokyo,Akihabara,Shitaya-ku
Ōta-ku,Tokyo,Nishi-Magome,Kamata-ku
Taitō-ku,Tokyo,Asakusa,Okachi
Ōta-ku,Tokyo,Nishi-Magome,Ōmori-ku
Taitō-ku,Tokyo,Asakusa,Shitaya-ku
Ōta-ku,Tokyo,Kita-Maruko,Kamata-ku
Kita-ku,Tokyo,Tabata,Takinogawa-ku
Taitō-ku,Tokyo,Komagata,Asakusa-ku
Sumida-ku,Tokyo,Kamezawa,Honjo-ku
Taitō-ku,Tokyo,Komagata,Okachi
Ōta-ku,Tokyo,Kita-Maruko,Ōmori-ku
Sumida-ku,Tokyo,Kamezawa,Mukōjima-ku
