col0,col1,col2,col3
Vladimirsky Municipal Okrug,Russia,Tsentralny District,61050
Lakhta-Olgino Municipal Okrug,Russia,Saint Petersburg,4397
Kolomna Municipal Okrug,Russia,Saint Petersburg,40302
Yugo-Zapad Municipal Okrug,Russia,Saint Petersburg,68393
Sennoy Municipal Okrug,Russia,Saint Petersburg,23010
Semyonovsky Municipal Okrug,Russia,Saint Petersburg,24232
Pulkovsky Meridian Municipal Okrug,Russia,Saint Petersburg,52274
Porokhovye Municipal Okrug,Russia,Saint Petersburg,137246
Nevskaya Zastava,Russia,Saint Petersburg,32715
Narvsky Municipal Okrug,Russia,Saint Petersburg,31733
Moskovskaya Zastava Municipal Okrug,Russia,Saint Petersburg,53875
