col0,col1,col2,col3
Ahuzam,539,Israel,Lakhish Regional Council
Me'ona,968,Israel,Ma'ale Yosef Regional Council
Even Menachem,286,Israel,Ma'ale Yosef Regional Council
Sal'it,693,State of Palestine,Shomron Regional Council
"Nov, Golan Heights",858,Israeli-occupied territories,Golan Regional Council
Avnei Eitan,700,Israeli-occupied territories,Golan Regional Council
Alonei HaBashan,439,Israeli-occupied territories,Golan Regional Council
"Ramot, Golan Heights",489,Israel,Golan Regional Council
Berekhya,1199,Israel,Hof Ashkelon Regional Council
HaZor'im,915,Israel,Lower Galilee Regional Council
Arbel,732,Israel,Lower Galilee Regional Council
Zeitan,1045,Israel,Lod Valley Regional Council
Idan,360,Israel,Central Arava Regional Council
Beit Gamliel,953,Israel,Hevel Yavne Regional Council
