col0,col1,col2,col3
Cheremukhov,175,Mikhaylovka Urban Okrug,Russia
Frolov,67,Mikhaylovka Urban Okrug,Russia
Troitsky,1659,Mikhaylovka Urban Okrug,Russia
Tishanka,12,Mikhaylovka Urban Okrug,Russia
Sukhov 2-y,1379,Mikhaylovka Urban Okrug,Russia
Sukhov 1-y,158,Mikhaylovka Urban Okrug,Russia
Subbotin,263,Mikhaylovka Urban Okrug,Russia
Strakhovsky,314,Mikhaylovka Urban Okrug,Russia
Stoylovsky,61,Mikhaylovka Urban Okrug,Russia
Starorechensky,181,Mikhaylovka Urban Okrug,Russia
Sennoy,1022,Mikhaylovka Urban Okrug,Russia
Senichkin,265,Mikhaylovka Urban Okrug,Russia
Semenovod,72,Mikhaylovka Urban Okrug,Russia
Sekachi,653,Mikhaylovka Urban Okrug,Russia
Rogozhin,417,Mikhaylovka Urban Okrug,Russia
Razdory,329,Mikhaylovka Urban Okrug,Russia
Prudki,62,Mikhaylovka Urban Okrug,Russia
"Poddubny, Volgograd Oblast",145,Mikhaylovka Urban Okrug,Russia
Plotnikov 2-y,1088,Mikhaylovka Urban Okrug,Russia
Otruba,255,Mikhaylovka Urban Okrug,Russia
