col0,col1,col2,col3
The Knox School,Australia,1982-01-01,Wantirna South
Wyvern House,Australia,1938-01-01,Stanmore
Edinburgh Academy,United Kingdom,1824-01-01,City of Edinburgh
De La Salle College,Jersey,1917-01-01,Saint Saviour
Falcon College,Zimbabwe,1954-01-01,Esigodini
"The Heritage School, Newnan",United States of America,1969-01-01,Newnan
Haileybury,Australia,1892-01-01,Berwick
The Ursuline School,United States of America,1897-01-01,New Rochelle
Iona Preparatory School,United States of America,1916-01-01,New Rochelle
Milton Academy,United States of America,1798-01-01,Milton
Downside School,United Kingdom,1945-01-01,Mendip
Mowbray House,Australia,1906-01-01,City of Willoughby
Marlborough College,United Kingdom,1843-01-01,Marlborough
Amager's International School,Denmark,1985-01-01,Copenhagen Municipality
Viborg Private Realskole,Denmark,1890-01-01,Viborg Municipality
Springvale House,Zimbabwe,1985-01-01,Mashonaland East Province
Peterhouse Girls' School,Zimbabwe,1987-01-01,Mashonaland East Province
Peterhouse Boys' School,Zimbabwe,1955-01-01,Mashonaland East Province
Bryden Country School,Zimbabwe,1983-01-01,Mashonaland West Province
Goldridge College,Zimbabwe,2001-01-01,Kwekwe
