col0,col1,col2
Comarcal Council of Baix Penedès,president of Comarcal Council of Baix Penedès,El Vendrell
Comarcal Council of Garrigues,president of Comarcal Council of Garrigues,Les Borges Blanques
Comarcal Council of Ribera d'Ebre,president of Comarcal Council of Ribera d'Ebre,Móra d'Ebre
Comarcal Council of Segarra,president of Comarcal Council of Segarra,Cervera
Comarcal Council of Alt Penedès,president of Comarcal Council of Alt Penedès,Vilafranca del Penedès
Comarcal Council of Alt Camp,president of Comarcal Council of Alt Camp,Valls
Comarcal Council of Terra Alta,president of Comarcal Council of Terra Alta,Gandesa
Comarcal Council of Conca de Barberà,president of Comarcal Council of Conca de Barberà,Montblanc
Comarcal Council of Urgell,president of Comarcal Council of Urgell,Tàrrega
Comarcal Council of Noguera,president of Comarcal Council of Noguera,Balaguer
Comarcal Council of Pla d'Urgell,president of Comarcal Council of Pla d'Urgell,Mollerussa
Comarcal Council of Alt Urgell,president of Comarcal Council of Alt Urgell,La Seu d'Urgell
Comarcal Council of Priorat,president of Comarcal Council of Priorat,Falset
Comarcal Council of Solsonès,president of Comarcal Council of Solsonès,Solsona
Comarcal Council of Baix Camp,president of Comarcal Council of Baix Camp,Reus
Comarcal Council of Montsià,president of Comarcal Council of Montsià,Amposta
Comarcal Council of Pallars Jussà,president of Comarcal Council of Pallars Jussà,Tremp
Comarcal Council of Moianès,president of Comarcal Council of Moianès,Moià
Comarcal Council of Bages,president of Comarcal Council of Bages,Manresa
Comarcal Council of Anoia,president of Comarcal Council of Anoia,Igualada
