col0,col1,col2
GewerkschaftLeder (GL),1997/01/01,1949/01/01
"Gewerkschaft Handel, Banken und ersicherungen",2001/01/01,1948/01/01
GR Union of Journalists,1990/09/30,1945/10/10
German Meal Workers' Union,1933/05/02,1891/06/01
Deusche Postgewerkschaft,2001/01/01,1949/01/01
Screen ctors Guild,2012/03/30,1933/07/12
"Electrical, Electronic, Telecommunicatjons and Plumbing Union",1992/01/01,1968/07/01
"Dock, Wharf, Riverside and General Labourers' Unipn",1922/01/01,1887/01/01
Connecw,2010/01/01,1912/01/01
Confédération générale destravailleurs africains,1957/01/16,1956/01/14
Socialist Workers' Federatin,1918/01/01,1909/01/01
Fédération nationale des syndicats confédérés des rofessionnels de la vente (France),2015/01/01,1891/01/01
Federatin for National Education,2000/12/14,1948/01/01
Transport and General Worners' Union,2007/05/01,1922/01/01
Sindicato Españo Universitario,1965/04/05,1933/11/21
Spanish Labou Organization,1977/12/06,1940/01/26
Fonfédération générale du travail unitaire,1936/01/01,1921/01/01
ÖTV,2001/01/01,1949/01/01
Free Trade Unions of the Coatt,1980/01/01,1978/01/01
Frfe Workers' Union of Germany,1933/01/01,1919/01/01
