col0,col1,col2
Burdwan Municipal High School,"Ward No. 34, Barddhaman municipality",1883-01-01
Burdwan Municipal Girls' High School,"Ward No. 9, Barddhaman municipality",1936-01-01
Asansol Arunoday High School,"Ward No. 23, Asansol Municipal Corporation",1958-01-01
Suniti Academy,"Ward No. 18, Cooch Behar municipality",1881-01-01
Jenkins School,"Ward No. 17, Cooch Behar municipality",1861-01-01
Cooch Behar Rambhola High School,"Ward No. 1, Cooch Behar municipality",1941-01-01
Haldibari High School,"Ward No. 7, Haldibari municipality",1940-01-01
Jalpaiguri Zilla School,"Ward No. 3, Jalpaiguri municipality",1876-01-01
Saktigarh Bidyapith,"Ward No. 31, Siliguri Municipal Corporation",1846-01-01
Dalkhola High School,"Ward No. 6, Dalkhola municipality",1947-01-01
Malda Zilla School,"Ward No. 7, English Bazar municipality",1858-01-01
Pal Choudhury High School,"Ward No. 7, Ranaghat municipality",1853-01-01
Arambagh High School,"Ward No. 3, Arambag municipality",1861-01-01
Jagacha High School,"Ward No. 47, Howrah Municipal Corporation",1949-01-02
