col0,col1,col2
Erzbischöfliches Irmgardis-Gymnasium Köln,Roman Catholic Archdiocese of Cologne,1926-01-01
Erzbischöfliche Liebfrauenschule Bonn,Roman Catholic Archdiocese of Cologne,1917-01-01
Friedrich-Schiller-Gymnasium Zeulenroda,Greiz,1991-01-01
Werkgymnasium Heidenheim,Heidenheim an der Brenz,1971-01-01
Robert Schuman Gymnasium,Saarlouis,1901-01-01
Runge Highschool,Oberhavel District,1911-01-01
Gymnasium Brake,Wesermarsch,1863-01-01
Felix-Klein-Gymnasium,Göttingen,1890-01-01
Ostsee-Gymnasium,Vorpommern-Rügen District,1991-01-01
Friderico-Francisceum,Rostock District,1879-04-21
