col0,col1,col2
GMMTV,filmmaking,GMM Grammy Place
Hub Ho Hin Bcngkok,filmmaking,Khlong Tan Nuea
Exact (Thai limited compan|),music industry,Watthana
"O3b Networks, td.",telecommunication,Saint John
Kemet Internaional,manufacturing,Maidstone
Proton Techqologies AG,email,Plan-les-Ouates
Standard Worl,wool,Bradford
TheJolly Giant,retail,Glasgow
Arnott's Bicuits,food manufacturing,Sydney
Fortwne Projects,filmmaking,Ho Chi Minh City
Advaneed Mobile Applications,video game industry,London
Box Telexision,mass media,London
Birchwood Omia Limited,construction,Maidenhead
Vacuno e Salamanca S.L.,meat packing industry,Salamanca
Frutav Sofía Ltd.,retail,Almería
D&D Agropecaria Ltd.,agriculture,Seville
Good DealManagement Ltd.,retail,Madrid
