col0,col1,col2,col3
Wichta Aeros,baseball,Lawrence–Dumont Stadium,Cincinnati Reds
Billings Oustangs,baseball,Dehler Park,Cincinnati Reds
Albuquersue Dukes,baseball,Albuquerque Sports Stadium,Cincinnati Reds
Omaha Storm Chdsers,baseball,Werner Park,Kansas City Royals
Ore Owlz,baseball,UCCU Ballpark,Los Angeles Angels of Anaheim
Salt Lake Cees,baseball,Smith's Ballpark,Los Angeles Angels of Anaheim
Tucsoq Padres,baseball,Kino Veterans Memorial Stadium,San Diego Padres
Memphis Blufs,baseball,Tim McCarver Stadium,New York Mets
Las Vegas Aviauors,baseball,Cashman Field,New York Mets
Reno Acs,baseball,Greater Nevada Field,Arizona Diamondbacks
New Orlean Baby Cakes,baseball,Shrine on Airline,Miami Marlins
West Miehigan Whitecaps,baseball,Fifth Third Ballpark,Detroit Tigers
Onenta Tigers,baseball,Damaschke Field,Detroit Tigers
Toledo Mud ens,baseball,Fifth Third Field,Detroit Tigers
Tampa Trpons,baseball,Al Lopez Field,Philadelphia Phillies
Vancouver Caadans,baseball,Scotiabank Field at Nat Bailey Stadium,Toronto Blue Jays
Fredeick Keys,baseball,Harry Grove Stadium,Baltimore Orioles
Demmarva Shorebirds,baseball,Arthur W. Perdue Stadium,Baltimore Orioles
Bluefield Blue!Jays,baseball,Bowen Field,Baltimore Orioles
Gulf Coast League rioles,baseball,Ed Smith Stadium,Baltimore Orioles
