col0,col1,col2
Union of Right-Wing Parties,far-right,Israel
Basta!,right-wing,Portugal
Vallée d'Aoste,centre-left,Italy
The Left,left-wing,Italy
Confederation,far-right,Poland
Unidas Podemos,radical left,Spain
Junts per Catalunya-Junts,centrism,Spain
Candidatura d'Unitat Popular-Alternativa d'Esquerres,far-left,Spain
Navarra Suma,centre-right,Spain
Socialists' Party of Catalonia - Municipal Progress of Catalonia,centre-left,Spain
Españoles Bajo el Separatismo,far-right,Spain
Republican Left-Left Republican Party,left-wing,Spain
Partit dels Socialistes de Catalunya - Ciutadans pel Canvi - Iniciativa per Catalunya-Verds,left-wing,Spain
Partit dels Socialistes de Catalunya - Ciutadans pel Canvi,left-wing,Spain
Initiative for Catalonia Greens-Agreement for Municipal Progress,left-wing,Spain
Grupo Común da Esquerda,left-wing,Spain
Esquerra Republicana de Catalunya - Sobiranistes,left-wing,Spain
Veus Progressistes,left-wing,Spain
Republics Now,left-wing,Spain
Adelante Andalucía,left-wing,Spain
Green Social Democratic Party,centre-left,Taiwan
Agreement for Change,left-wing,Ecuador
Juntos Somos Río Negro,centre-right,Argentina
Future Republic,centrism,San Marino
National Identity Bloc in Europe,right-wing,Romania
RISE – Scotland's Left Alliance,left-wing,United Kingdom
New Centre-Right – Union of the Centre,centre-right,Italy
Free and Equal,left-wing,Italy
The Other Europe,left-wing,Italy
