col0,col1,col2,col3
Republikanischer Anwältinnen- und Anwälteverein,registered association,Germany,1979-01-01
Vereinigung Evangelischer Freikirchen,registered association,Germany,1926-01-01
Militant League for German Culture,registered association,Germany,1928-01-04
Informationsgemeinschaft zur Feststellung der Verbreitung von Werbeträgern,registered association,Germany,1949-11-04
Deutscher Verband Technisch-Wissenschaftlicher Vereine,registered association,Germany,1916-01-01
German Federation of the Deaf,registered association,Germany,1950-01-01
Deutscher Bibliotheksverband,registered association,Germany,1949-01-01
German Globetrotter Club,registered association,Germany,1974-01-01
Deutsche Verkehrswissenschaftliche Gesellschaft,registered association,Germany,1949-01-01
German Psychoanalytical Society,registered association,Germany,1910-01-01
German Leprosy Relief Association,registered association,Germany,1957-01-01
Deutsche Krankenhausgesellschaft,registered association,Germany,1949-01-01
Deutsche Krebsgesellschaft,registered association,Germany,1900-01-01
