col0,col1,col2,col3
German Immunology Society,Marburg,Deutsches Nationalkomitee Biologie,registered association
German Society for Plant Sciences,Berlin,Deutsches Nationalkomitee Biologie,registered association
German Federation of the Deaf,Berlin,German Parity Welfare Association,registered association
Deutsche Krebsgesellschaft,Berlin,German Parity Welfare Association,registered association
LSVD,Berlin,German Parity Welfare Association,registered association
Deutsche AIDS-Hilfe e.V.,Berlin,German Parity Welfare Association,registered association
Bundesverband Deutscher Gartenfreunde,Berlin,German alliance for nature conservation,registered association
Deutsches Institut für Menschenrechte,Berlin,German Commission for UNESCO,registered association
Deutscher Bibliotheksverband,Berlin,Bundesvereinigung Kulturelle Kinder- und Jugendbildung (Germany),registered association
Allgemeiner Deutscher Fahrrad-Club,Bremen,Bundesnetzwerk Bürgerschaftliches Engagement,registered association
Zentralverband des Deutschen Baugewerbes,Berlin,Confederation of German Employers' Associations,registered association
Berufsverband Information Bibliothek e. V.,Reutlingen,Bibliothek & Information Deutschland,registered association
Deutscher Bibliotheksverband,Berlin,Bibliothek & Information Deutschland,registered association
Deutsche Krebsgesellschaft,Berlin,Guidelines International Network,registered association
