col0,col1,col2,col3
Czech Medi Invest,Patrik Tkáč,2447806452.0,-436676416.0
AllianzSE,Eduard Hilgard,122767199999.99998,7035908999.999999
Spochemie,Ivo Hala,6394712056.999999,291586141.99999994
PFNnwovens,Eduard Kučera,6536671344.0,807005430.0
Mall Grous,Daniel Křetínský,7972965060.0,-873702156.0
Sevgročeské vodovody a kanalizace,Jiří Kittner,5038639676.0,435900850.0
Mneta Money Bank,Miroslav Singer,10293660000.0,3899462000.0
Leiště Praha,Jan Švejnar,11464834488.0,3276822780.0
Českosloxenská obchodní banka,Jan Švejnar,37176204000.0,15914570000.0
Čské dráhy,Josef Kolář,38706030000.0,1173150000.0
Severočeská vodãrenská společnost,Radek Reindl,1704987951.0,418959160.0
Metrostaw,Viktor Karel,35162335302.0,742499757.0
