col0,col1,col2
Roman Catholic Archdiocese of Aix,Saint Saviour's Cathedral,Christophe Dufour
Roman Catholic Archdiocese of Los Angeles,Cathedral of Our Lady of the Angels,José Horacio Gómez
Roman Catholic Archdiocese of Birmingham,St Chad's Cathedral,Bernard Longley
Roman Catholic Archdiocese of Amalfi-Cava de' Tirreni,Amalfi Cathedral,Orazio Soricelli
Roman Catholic Archdiocese of Eger,Basilica in Eger,Csaba Ternyák
Roman Catholic Archdiocese of Arequipa,Basilica Cathedral of Arequipa,Javier Del Río Alba
Roman Catholic Archdiocese of Spoleto-Norcia,Spoleto Cathedral,Renato Boccardo
Roman Catholic Archdiocese of Kalocsa-Kecskemét,Assumption Cathedral,Balázs Bábel
Roman Catholic Archdiocese of Abidjan,St. Paul's Cathedral,Jean-Pierre Kutwa
Roman Catholic Archdiocese of Poitiers,Poitiers Cathedral,Pascal Wintzer
Roman Catholic Archdiocese of Milan,Milan Cathedral,Mario Delpini
Roman Catholic Archdiocese of Brindisi-Ostuni,Brindisi cathedral,Domenico Caliandro
Roman Catholic Archdiocese of Otranto,Otranto Cathedral,Donato Negro
Roman Catholic Archdiocese of Ancona-Osimo,Ancona Cathedral,Angelo Spina
Roman Catholic Archdiocese of St. Louis,Cathedral Basilica of Saint Louis,Robert James Carlson
Roman Catholic Archdiocese of Bombay,Cathedral of the Holy Name,Oswald Gracias
Roman Catholic Archdiocese of Douala,"Cathedral of Saints Peter and Paul, Douala",Samuel Kleda
Roman Catholic Archdiocese of Medellín,Metropolitan Cathedral of Medellín,Ricardo Antonio Tobón Restrepo
Roman Catholic Archdiocese of Zagreb,Zagreb Cathedral,Josip Bozanić
Roman Catholic Archdiocese of Przemyśl,Cathedral of Przemyśl,Adam Szal
