col0,col1,col2,col3
Natural History Museum of Crete,Consortium of European Taxonomic Facilities,Heraklion,Heraklion
Natural Science Museum of Barcelona,International Council of Museums,Barcelona,Barcelona
National Museum of Natural History,Consortium of European Taxonomic Facilities,Sofia,Sofia
Bell Museum of Natural History,Consortium of North American Bryophyte Herbaria,Falcon Heights,University of Minnesota
Canadian Museum of Nature,Consortium of North American Bryophyte Herbaria,Ottawa,Somerset Ward
Swedish Museum of Natural History,Biodiversity Information Standards,Stockholm Municipality,Norra Djurgården
Natural History Museum of Denmark,Consortium of European Taxonomic Facilities,Copenhagen Municipality,Gothersgade
Natural History Museum,Consortium of European Taxonomic Facilities,Royal Borough of Kensington and Chelsea,South Kensington
California Academy of Sciences,Biodiversity Information Standards,San Francisco,Golden Gate Park
National Museum of Natural History,Biodiversity Information Standards,"Washington, D.C.",National Mall
Swedish Museum of Natural History,Biodiversity Information Standards,Stockholm Municipality,Stockholm
Museum of Natural History,Consortium of European Taxonomic Facilities,Innere Stadt,Vienna
Museum of Natural History Berlin,Leibniz Association,Mitte,Berlin
