col0,col1,col2
Baglioni Hotel,2004-01-01,Hyde Park Gate
Brown's Hotel,1837-01-01,Albemarle Street
Washington Hilton,1965-01-01,Connecticut Avenue NW
22 Jermyn Street,1685-01-01,Jermyn Street
InterContinental Amstel Amsterdam,1867-01-01,Prof. Tulpplein
Conrad Dubai,2013-01-01,Sheikh Zayed Road
Park Hotel,1934-01-01,West Nanjing Road
Hôtel George-V,1928-01-01,Avenue George V
Bellagio Hotel & Casino,1998-01-01,Las Vegas Boulevard
Hotel Kaiserhof,1875-01-01,Wilhelmplatz
London Hilton on Park Lane,1963-01-01,Park Lane
Palazzo Coccina Tiepolo Papadopoli,1559-01-01,Grand Canal
Waldorf Astoria Berlin,2013-01-01,Hardenbergstrasse
Peace Hotel,1929-01-01,The Bund
Hilton Prague,1989-01-01,Pobřežní
Hotel Palace,1912-01-01,plaza de las Cortes
The Connaught,1837-01-01,Carlos Place
