col0,col1,col2,col3
Red Sun,2010-01-01,2009-01-01,road bicycle racing
Saturn,2003-01-01,1994-01-01,road bicycle racing
Vrienden van het Platteland,2008-01-01,2000-01-01,road bicycle racing
Estado de México-Faren,2014-01-01,2012-01-01,road bicycle racing
Gauss RDZ Ormu,2011-01-01,2005-01-01,road bicycle racing
Garmin-Cervélo,2011-01-01,2005-01-01,road bicycle racing
RusVelo Women's Team,2014-01-01,2012-01-01,road bicycle racing
Team Flexpoint,2009-01-01,2005-01-01,road bicycle racing
Abus Nutrixxion,2012-01-01,2011-01-01,road bicycle racing
AA Drink-leontien.nl,2012-01-01,2005-01-01,road bicycle racing
Team Uniqa,2008-01-01,2006-01-01,road bicycle racing
