col0,col1,col2
Siberian military flotilla,1731-01-01,Russian Empire
8th U-boat Flotilla,1941-01-01,Nazi Germany
27th U-boat Flotilla,1940-01-01,Nazi Germany
33rd U-boat Flotilla,1944-09-21,Nazi Germany
23rd U-boat Flotilla,1941-09-01,Nazi Germany
5th U-boat Flotilla,1941-06-01,Nazi Germany
19th U-boat Flotilla,1943-10-01,Nazi Germany
22nd U-boat Flotilla,1941-01-01,Nazi Germany
24th U-boat Flotilla,1939-01-01,Nazi Germany
32nd U-boat Flotilla,1944-08-01,Nazi Germany
21st U-boat Flotilla,1935-01-01,Nazi Germany
7th U-boat Flotilla,1939-01-01,Nazi Germany
6th U-boat Flotilla,1938-01-01,Nazi Germany
30th U-boat Flotilla,1941-01-01,Nazi Germany
