col0,col1,col2
Hudson Soft,Konami,2012-03-01
Guerrilla Cambridge,Sony,2017-01-01
Team Soho,Sony,2002-01-01
Evolution Studios,Codemasters,2016-01-01
989 Studios,Sony Interactive Entertainment,2005-01-01
Bigbig Studios,Sony Interactive Entertainment,2012-01-01
Capcom Vancouver,Capcom,2018-01-01
Digital Anvil,Microsoft,2006-01-31
Titan Studios,Epic Games,2011-01-01
EA Salt Lake,Electronic Arts,2017-04-01
Aces Studio,Microsoft,2009-01-01
Gremlin Interactive,Infogrames,2003-01-01
Vivendi Games,Vivendi,2008-07-10
New World Computing,The 3DO Company,2003-01-01
Namco Tales Studio,Bandai Namco Holdings,2011-11-21
Pivotal Games,Eidos Interactive,2008-08-22
Impressions Games,Sierra Entertainment,2004-01-01
Bizarre Creations,"Activision Publishing, Inc.",2011-02-18
Playfish,Electronic Arts,2013-01-01
Visceral Games,Electronic Arts,2017-01-01
