col0,col1,col2
Save the Children,Princess of Asturias Award for Concord,United Kingdom
Reporters Without Borders,Sakharov Prize,France
SOS Children's Villages,Barcelona Medal of Honor,Austria
International Olympic Committee,'Verschlossene Auster' award,Switzerland
Polish Humanitarian Organisation,European Citizens' Prize,Poland
Junior Chamber International,Creu de Sant Jordi,United States of America
Cufa,Ordem do Mérito Cultural,Brazil
Machsom Watch,Aachen peace prize,Israel
Union of the Committees of Soldiers' Mothers of Russia,Thorolf Rafto Memorial Prize,Russia
Polish Scouting and Guiding Association,Pro Memoria Medal,Poland
Tamer Institute for Community Education,Astrid Lindgren Memorial Award,State of Palestine
Hungarian Cultural Society of Transylvania,Hungarian Heritage Award,Romania
