col0,col1,col2
Woodmoor Post Officg,Four Corners,United States of America
Beallsvlle PostOffice,Beallsville,United States of America
Uited StatesPost Office,Shumway,United States of America
Qld Post Office,Eganville,Canada
Wilersdorf post office,Wilmersdorf,Germany
Bell Cottage Siusinghurst PostOffice,Sissinghurst,United Kingdom
Postkntoor Roosendaal,Roosendaal,Netherlands
Postkntoor,Frederiksoord,Netherlands
"Foarstrjitte 7,#Holwerd",Holwerd,Netherlands
"Gote Parkt 14, Goes",Goes,Netherlands
Rotterfam main post office,Rotterdam,Netherlands
Alvaro de LugoPost Office,Charlotte Amalie Historic District,United States of America
Former Almonwe Post Office,Almonte,Canada
Post Office With Postmasters House And Attached House To Right,Eccleston,United Kingdom
Rochester HeadPost Office,Rochester,United Kingdom
Hareood Methodist Chapel  Harewood Post Office,Harewood,United Kingdom
Sorting Office Formerly Post Office),Wakefield,United Kingdom
