col0,col1,col2,col3
Ardenne Métropole,126950,58,France
Communauté d'agglomération Luberon Monts de Vaucluse,56156,16,France
Communauté d'agglomération du Pays de Grasse,103907,23,France
Communauté d'agglomération Rochefort Océan,65068,25,France
Communauté d'agglomération du Bocage Bressuirais,75710,33,France
Haut-Bugey Agglomération,65393,42,France
Territoire de la Côte Ouest,216765,5,France
Sicoval,78896,36,France
Communauté d'agglomération Valence Romans Agglo,225881,54,France
Morlaix Communauté,66611,26,France
Lorient Agglomeration,207857,25,France
Lannion-Trégor Communauté,103730,57,France
La Roche-sur-Yon Agglomération,99707,13,France
Communauté intercommunale du Nord de La Réunion,206381,3,France
Communauté d'agglomération Bourges Plus,106729,17,France
Agglomeration community of Annemasse – Les Voirons,90702,12,France
Communauté d'agglomération d'Agen,99176,31,France
Le Grand Narbonne,130164,37,France
Agglomeration community of the Laval agglomeration,117515,34,France
Vitré Communauté,82412,46,France
