col0,col1,col2,col3
Institut Catalan de la Santé,Hospital de Bellvitge,Barcelona,Spain
Saskatoon Health Region,Royal University Hospital,Saskatoon,Canada
Central Manchester University Hospitals NHS Foundation Trust,Manchester Royal Infirmary,Manchester,United Kingdom
Pennine Acute Hospitals NHS Trust,Fairfield General Hospital,Crumpsall,United Kingdom
Leeds Teaching Hospitals NHS Trust,Leeds General Infirmary,Leeds,United Kingdom
East Kent Hospitals University NHS Foundation Trust,William Harvey Hospital,Ashford,United Kingdom
East Lancashire Hospitals NHS Trust,Burnley General Hospital,Blackburn,United Kingdom
Colchester Hospital University NHS Foundation Trust,Essex County Hospital,Colchester,United Kingdom
Hull and East Yorkshire Hospitals NHS Trust,Castle Hill Hospital,Kingston upon Hull,United Kingdom
Medical Park Hospitals Group,Medical Park Gaziantep Hospital,Istanbul,Turkey
Catholic Health Initiatives,Alegent Health System,Englewood,United States of America
Carilion Clinic,Carilion Roanoke Memorial Hospital,Roanoke,United States of America
