col0,col1,col2
Roman Catholic Diocese of Mzuzu,14000,1570000
Roman Catholic Diocese of Cartago in Colombia,4000,475000
Roman Catholic Diocese of Bielsko–Żywiec,3000,770000
Roman Catholic Diocese of Papantla,12000,2065338
Roman Catholic Diocese of Fort Worth,62007,2960000
Roman Catholic Diocese of Tura,8500,762473
Roman Catholic Diocese of Nantes,6980,1364453
Roman Catholic Diocese of Blumenau,3835,686978
Roman Catholic Diocese of Santa Rosa de Copán,17360,1230000
Roman Catholic Diocese of Joliet in Illinois,10920,1939465
Roman Catholic Archdiocese of Dodoma,38743,1578173
Roman Catholic Diocese of Knoxville,36872,2426545
"Roman Catholic Diocese of Saint Paul, Alberta",155916,129375
Roman Catholic Diocese of Gualeguaychú,33887,348800
Roman Catholic Diocese of Iesi,315,80930
Roman Catholic Diocese of San Benedetto del Tronto-Ripatransone-Montalto,456,144000
Roman Catholic Diocese of Fabriano-Matelica,681,54850
Roman Catholic Diocese of Senigallia,580,128795
Roman Catholic Diocese of Žilina,3487,594800
Roman Catholic Diocese of Calama,43000,191000
Roman Catholic Diocese of Barahona,6974,404900
Roman Catholic Diocese of Lokoja,24750,1717000
Roman Catholic Diocese of Goaso,6654,596000
Roman Catholic Diocese of Montenegro,4385,354000
Roman Catholic Diocese of Springfield-Cape Girardeau,66586,1309000
Roman Catholic Diocese of Kotor,674,105012
Diocese of Romblon,1567,300000
Roman Catholic Diocese of Vác,8800,1113300
Roman Catholic Diocese of Banská Bystrica,6750,616000
Roman Catholic Diocese of Rulenge–Ngara,13004,942000
Roman Catholic Diocese of Osório,6120,301000
Roman Catholic Diocese of Roraima,224300,362000
Roman Catholic Diocese of São Gabriel da Cachoeira,294598,100360
Roman Catholic Diocese of Breda,3368,1150000
Roman Catholic Diocese of Da Nang,11664,2348071
Roman Catholic Diocese of Bac Ninh,24600,8542000
Roman Catholic Diocese of Xuan Loc,5967,3269900
Roman Catholic Diocese of Lang Son and Cao Bang,18359,1787000
Roman Catholic Diocese of Kontum,25225,1833200
Roman Catholic Diocese of Can Tho,14423,5598951
Roman Catholic Diocese of Hung Hoa,54000,7506000
Roman Catholic Diocese of Vinh Long,6772,4065200
Roman Catholic Diocese of Ba Ria,1989,1052839
Roman Catholic Diocese of Ban Me Thuot,24474,2862811
Roman Catholic Diocese of My Tho,9262,4241000
Roman Catholic Diocese of Nha Trang,9486,1805727
Roman Catholic Diocese of Long Xuyen,10256,4174409
