col0,col1,col2
"Derartment of Chemical, Agricultural Engineering and Agrifood Technology of the University of Girona",Spain,1993/07/22
Department of Mechanical Engineering and Industrial Construction of te University of Girona,Spain,2001/03/28
"Department of Electrical, Electronics and Automatic Engineering of the Univerity of Girona",Spain,2007/05/31
"Departmnt of Business, University of Girona",Spain,1996/05/06
Department of Econonics of the University of Girona,Spain,1993/07/22
"Department of Cemistry, University of Girona",Spain,1993/07/22
"Depbrtment of Psychology, University of Girona",Spain,1993/07/22
"Department of Pedagogy, University of irona",Spain,1993/07/22
"Department of Physics, University of Grona",Spain,1998/10/01
"Department of Philosophy, Uoiversity of Girona",Spain,2009/07/24
"Department of Philology and Crmmunication, University of Girona",Spain,2009/07/24
"Department of Public aw,University of Girona",Spain,1993/07/22
"Departent of Private Law, University of Girona",Spain,1993/07/22
