col0,col1,col2,col3
El Camino College Compton Center,associate's colleges: high transfer-high nontraditional,"1111 East Artesia Blvd., Compton, CA, 90221-5393",1927-01-01
College of Marin,associate's colleges: high transfer-mixed traditional/nontraditional,"835 College Ave, Kentfield, CA, 94904-2590",1926-01-01
College of Southern Maryland,associate's colleges: high transfer-high traditional,"8730 Mitchell Rd, La Plata, MD, 20646-0910",1958-01-01
Cincinnati College of Mortuary Science,special focus four-year: other special focus institutions,"645 W North Bend Rd, Cincinnati, OH, 45224-1462",1882-01-01
Ex'pression College for Digital Arts,"special focus four-year: arts, music and design schools","6601 Shellmond St, Emeryville, CA, 94608",1998-01-01
Conway School of Landscape Design,"special focus four-year: arts, music and design schools","332 South Deerfield Rd, Conway, MA, 01341-0179",1972-01-01
Eastwick College and the HoHoKus Schools,special focus two-year colleges: health professions,"10 South Franklin Turnpike, Ramsey, NJ, 07446-2551",1985-01-01
Mount St. Joseph University,master's colleges and universities: medium programs,"5701 Delhi Rd, Cincinnati, OH, 45233-1670",1920-01-01
Centenary College of New Jersey,master's colleges and universities: medium programs,"400 Jefferson St, Hackettstown, NJ, 07840",1867-01-01
Penn State Hazleton,"four-year, very small, primarily residential","76 University Drive, Hazleton, PA, 18202-8025",1934-01-01
Sh'or Yoshuv,special focus four-year: faith-related institutions,"1 Cedarlawn Avenue, Lawrence, NY, 11559-1714",1967-01-01
