col0,col1,col2,col3
Collar of Order of Manuel Amador Guerrero,Grand Cross of Order of Manuel Amador Guerrero,1953-10-29,Order of Manuel Amador Guerrero
"Order of Prince Yaroslav the Wise, 4th class","Order of Prince Yaroslav the Wise, 5th class",1995-08-23,Order of Prince Yaroslav the Wise
"Order of Prince Yaroslav the Wise, 3rd class","Order of Prince Yaroslav the Wise, 4th class",1995-08-23,Order of Prince Yaroslav the Wise
Commander First Class of the Order of the Lion of Finland,Commander of the Order of the Lion of Finland,1942-09-11,Order of the Lion of Finland
Knight of the Order of the Lion of Finland,Cross of Merit of the Order of the Lion of Finland,1942-09-11,Order of the Lion of Finland
Knight First Class of the Order of the Lion of Finland,Knight of the Order of the Lion of Finland,1942-09-11,Order of the Lion of Finland
Commander Grand Cross of the Order of the Lion of Finland,Commander First Class of the Order of the Lion of Finland,1942-09-11,Order of the Lion of Finland
"Order of the Sacred Treasure, 6th class","Order of the Sacred Treasure, 7th Class",1888-01-04,Order of the Sacred Treasure
"Order of the Sacred Treasure, 5th Class","Order of the Sacred Treasure, 6th class",1888-01-04,Order of the Sacred Treasure
"Order of the Sacred Treasure, 2nd Class","Order of the Sacred Treasure, 3rd class",1888-01-04,Order of the Sacred Treasure
"Order of the Sacred Treasure, 4th class","Order of the Sacred Treasure, 5th Class",1888-01-04,Order of the Sacred Treasure
Grand Cross with Collar of the Order of the Three Stars,"Order of the Three Stars, 1st Class",1924-01-01,Order of the Three Stars
