col0,col1,col2,col3
Steiner Ruderclub,1876-01-01,Lower Austria,Lower Austria
Ruderverein Wiking Linz,1900-01-01,Upper Austria,Upper Austria
KRZV Het Spaarne,1885-01-01,Heemstede,Heemstede
Ruder-Club Witten,1892-01-01,Witten,Witten
Ludwigshafener Ruderverein,1878-01-01,Ludwigshafen,Ludwigshafen
Akademische Ruderverbindung Westfalen,1891-01-01,Münster,Münster
Circolo Nautico Posillipo,1925-01-01,Naples,Naples
Mannheimer Ruderverein Amicitia von 1876,1876-01-01,Mannheim,Mannheim
Frankfurter Rudergesellschaft Germania 1869,1869-01-01,Frankfurt am Main,Frankfurt am Main
Wiener Ruderclub Pirat,1875-01-01,Vienna,Vienna
Kasteler Ruder- und Kanu-Gesellschaft,1880-01-01,Wiesbaden,Wiesbaden
Rudergemeinschaft Angaria Hannover,1886-01-01,Hanover,Hanover
Deutscher Ruder-Club von 1884,1884-01-01,Hanover,Hanover
SV Energie Berlin (Abteilung Rudern),1913-01-01,Berlin,Berlin
Leander Club,1818-01-01,Remenham,Henley-on-Thames
Manila Yacht Club,1927-01-20,Malate,Malate
Kölner Rudergesellschaft 1891,1891-05-15,Rodenkirchen,Rodenkirchen
Club Remo Olímpico Orio,1965-01-01,Orio,Aia
Club de Remo Pontejos,1964-01-01,Marina de Cudeyo,Marina de Cudeyo
Sociedad Deportiva de Remo Astillero,1966-01-01,El Astillero,El Astillero
