col0,col1,col2
A.E. Sourmena-Elliniko,Greece,women's basketball
Liaoning Hengye,People's Republic of China,women's basketball
Manchester Mystics,United Kingdom,women's sports
Houston Angels,United States of America,women's basketball
Golden Cyclones,United States of America,women's basketball
Chicago Hustle,United States of America,women's basketball
DKSK Miskolc,Hungary,women's basketball
Edmonton Grads,Canada,women's basketball
Virginia Cavaliers men's basketball,United States of America,men's basketball
Vanderbilt Commodores men's basketball,United States of America,men's basketball
Indiana State Sycamores men's basketball,United States of America,men's basketball
Washington State Cougars men's basketball,United States of America,men's basketball
