col0,col1,col2
Fantasy,Fantasy catalog,Concord Bicycle Music
Walt Disney Records,Walt Disney Records catalog,Disney Music Group
Prestige Bluesville,Prestige Bluesville catalog,Prestige
Roc Nation,Roc Nation catalog,Live Nation Entertainment
Numero Uno,Numero Uno catalog,RCA Italiana
Death Row Records,Death Row Records catalog,Entertainment One
Nick Records,Nick Records catalog,Nickelodeon
DreamWorks Records,DreamWorks Records catalog,Universal Music Group
Jive,Jive Records catalog,Zomba Group of Companies
Nonesuch,Nonesuch Records catalog,Warner Music Group
Island Records,Island Records catalog,Universal Music Group
Mute Records,Mute catalog,BMG Rights Management
Verve Records,Verve Records catalog,Universal Music Group
Geffen Records,Geffen Records catalog,Interscope Geffen A&M
Hollywood Records,Hollywood Records albums discography,Disney Music Group
Def Jam Recordings,Def Jam Recordings catalog,Universal Music Group
Fueled by Ramen,Fueled by Ramen catalog,Warner Music Group
Factory Records,Factory Records catalog,Warner Music Group
Interscope Records,Interscope Records catalog,Universal Music Group
Apple,Apple Records catalog,Apple Corps
