col0,col1,col2,col3,col4
Guryevsky District,Kaliningrad Oblast,Kaliningrad Time,Russia,1284.0
Chkalovsky District,Nizhny Novgorod Oblast,Moscow Time,Russia,460.58
Srednekansky District,Magadan Oblast,Magadan Time,Russia,91818.35
Susumansky District,Magadan Oblast,Magadan Time,Russia,46800.0
Omsukchansky District,Magadan Oblast,Magadan Time,Russia,60400.0
Olsky District,Magadan Oblast,Magadan Time,Russia,75900.0
Khasynsky District,Magadan Oblast,Magadan Time,Russia,19252.0
Yagodninsky District,Magadan Oblast,Magadan Time,Russia,29500.0
Kurilsky District,Sakhalin Oblast,Magadan Time,Russia,5145.9
Severo-Kurilsky District,Sakhalin Oblast,Magadan Time,Russia,3501.23
Yuzhno-Kurilsky District,Sakhalin Oblast,Magadan Time,Russia,1856.09
Smirnykhovsky District,Sakhalin Oblast,Magadan Time,Russia,10457.43
Tomarinsky District,Sakhalin Oblast,Magadan Time,Russia,3169.3
Okhinsky District,Sakhalin Oblast,Magadan Time,Russia,14816.0
Nogliksky District,Sakhalin Oblast,Magadan Time,Russia,11294.8
Dolinsky District,Sakhalin Oblast,Magadan Time,Russia,2441.6
