col0,col1,col2,col3
Sueña conmigo 2 – Sigue Soñando,2011-01-01,Sueña conmigo,EMI
Dead Man,1996-02-27,Mirror Ball,Vapor Records
Skyfall: Original Motion Picture Soundtrack,2012-10-29,The Best Exotic Marigold Hotel,Sony Classical
Los náufragos,1994-01-01,Boleros,Alerce
E.T. the Extra-Terrestrial,1982-06-11,Raiders of the Lost Ark,MCA Records
Kill Bill Vol. 2 – Original Soundtrack,2004-04-13,Kill Bill Vol. 1 – Original Soundtrack,Maverick
Sgt. Pepper's Lonely Hearts Club Band - Original Movie Soundtrack,1978-07-17,Saturday Night Fever – The Original Movie Sound Track,RSO Records
A Symphony of British Music,2012-08-12,Isles of Wonder,Decca
Eternal Sunshine of the Spotless Mind,2004-01-01,Punch-Drunk Love,Hollywood Records
Mr. Hankey's Christmas Classics,1999-11-23,"South Park: Bigger, Longer & Uncut",Sony Music
Dans la main d'un magicien,1985-12-01,C'est pour vivre,Epic
