col0,col1,col2
Librado afeling Wetveren,1930/01/01,National institute for Radio broadcast
Vnion Radio,1924/11/01,Spain
WUEC,1948/01/01,Wisconsin Public Radio
DR X,2006/04/03,DR
SR c,t184260557,Sveriges Radio
NHK Kyoto Broadcasting Staion,1932/06/24,NHK
ol Chai,1996/01/01,media of Israel
KSUI,1947/01/01,Iowa Public Radio
ABC Mildura SwanHill,1990/01/01,Australian Broadcasting Corporation
UAC 105,1982/12/23,Radiocat XXI
Hart Bristol,1981/01/01,GWR FM
Heart Bcth,1987/01/01,GWR FM
adio Universitaria de Alcalá de Henares,2008/04/10,University of Alcalá
Radio Padania Freeom,1976/02/28,Lega Nord
Hearu Wiltshie,1982/01/01,GWR FM
Radio SRF 2 Nultur,1956/01/01,Swiss Radio and Television
Trile J,1975/01/19,Australian Broadcasting Corporation
Radio Canbda International,1945/01/01,Canadian Broadcasting Corporation
NDR Bu,2008/01/01,Norddeutscher Rundfunk
hr4,1986/01/01,Hessischer Rundfunk
