col0,col1,col2
Revue Productions,"Music Corporation of America, Inc.",1943-01-01
Nea Skini Technis,Vaggelis Theodorakopoulos,1995-01-01
Fort Yort,Troy Ornatowski,2012-06-01
Knot,Themelis Glynatsis,2008-01-01
Visual Organization,Vasily Levanov,2017-05-01
ShinAwiL,Simon Gibney,1999-01-01
BlackBoxTV,Tony E. Valenzuela,2010-01-01
Caramel Films,André Rouleau,2008-01-01
Etaireia theatrou Dolichos,Dimitris Tarlow,1998-01-01
La Manchester Radiofònica,Ricard Ustrell i Garrido,2015-07-27
Unboxd Media,Wilson Cleveland,2006-01-01
Aplo Theatro,Hristos Politis,1974-01-01
Laiko Peiramatiko Theatro,Xenia Kalogeropoulou,1976-01-01
Ithikon Akmeotaton,Konstantinos Markoulakis,1998-01-01
Theater Company Praksi,Betty Arvaniti,1987-01-01
Tairov's Kamerny Theatre,Alexander Tairov,1914-01-01
Fasma,Eleni Karaindrou,1990-01-01
Brownstone Productions,Elizabeth Banks,2002-10-16
Dynamedion,Tilman Sillescu,2001-01-01
Arma Thespidos,Costis Bastias,1937-09-01
