col0,col1,col2
Faro Airport,Faro,ANA – Aeroportos de Portugal
Madeira Airport,Cristiano Ronaldo,ANA – Aeroportos de Portugal
Málaga Airport,Malaga,ENAIRE
Palma de Mallorca Airport,Palma,ENAIRE
Bilbao Airport,Bilbao,ENAIRE
Windhoek Hosea Kutako International Airport,Hosea Kutako,Namibia Airports Company
Prince Said Ibrahim International Airport,Hahaya-Aéroport,Comoros
Brussels Airport,Zaventem,Brussels Airport Company
Seattle–Tacoma International Airport,Seattle,Port of Seattle
Narita International Airport,Narita,Narita International Airport Corporation
East Midlands Airport,East Midlands,Manchester Airports Group
Incheon International Airport,Incheon,Incheon International Airport Corporation
Quetta International Airport,Quetta,Pakistan Civil Aviation Authority
Multan International Airport,Multan,Pakistan Civil Aviation Authority
Faisalabad International Airport,Faisalabad,Pakistan Civil Aviation Authority
Hong Kong International Airport,Hong Kong,Airport Authority Hong Kong
Sydney Airport,Sydney,Sydney Airports Corporation
Los Angeles International Airport,Los Angeles,Los Angeles World Airports
Stockholm Bromma Airport,Stockholm,Swedavia
George Best Belfast City Airport,Belfast,Ferrovial
