col0,col1,col2,col3
Municipal elections 2017 in Hanko in Finland,Green League,Municipal elections 2012 in Hanko in Finland,Hanko City Council
Municipal elections 2017 in Halsua in Finland,Social Democratic Party of Finland,Municipal elections 2012 in Halsua in Finland,Halsua municipal council
Municipal elections 2017 in Hailuoto in Finland,Green League,Municipal elections 2012 in Hailuoto in Finland,Hailuoto municipal council
Municipal elections 2017 in Haapavesi in Finland,National Coalition Party,Municipal elections 2012 in Haapavesi in Finland,Haapavesi City Council
Municipal elections 2017 in Haapajärvi in Finland,National Coalition Party,Municipal elections 2012 in Haapajärvi in Finland,Haapajärvi City Council
Municipal elections 2017 in Forssa in Finland,Left Alliance,Municipal elections 2012 in Forssa in Finland,Forssa City Council
Municipal elections 2017 in Hamina in Finland,Green League,Municipal elections 2012 in Hamina in Finland,Hamina City Council
Municipal elections 2017 in Hankasalmi in Finland,Green League,Municipal elections 2012 in Hankasalmi in Finland,Hankasalmi municipal council
Municipal elections 2017 in Vieremä in Finland,Green League,Municipal elections 2012 in Vieremä in Finland,Vieremä municipal council
Municipal elections 2017 in Veteli in Finland,Green League,Municipal elections 2012 in Veteli in Finland,Veteli municipal council
Municipal elections 2017 in Vesilahti in Finland,Green League,Municipal elections 2012 in Vesilahti in Finland,Vesilahti municipal council
Municipal elections 2017 in Vesanto in Finland,National Coalition Party,Municipal elections 2012 in Vesanto in Finland,Vesanto municipal council
Municipal elections 2017 in Vehmaa in Finland,National Coalition Party,Municipal elections 2012 in Vehmaa in Finland,Vehmaa municipal council
Municipal elections 2017 in Varkaus in Finland,Green League,Municipal elections 2012 in Varkaus in Finland,Varkaus City Council
Municipal elections 2017 in Valtimo in Finland,Green League,Municipal elections 2012 in Valtimo in Finland,Valtimo municipal council
Municipal elections 2017 in Valkeakoski in Finland,Green League,Municipal elections 2012 in Valkeakoski in Finland,Valkeakoski City Council
Municipal elections 2017 in Uusikaupunki in Finland,Green League,Municipal elections 2012 in Uusikaupunki in Finland,Uusikaupunki City Council
Municipal elections 2017 in Nykarleby in Finland,Left Alliance,Municipal elections 2012 in Nykarleby in Finland,Nykarleby municipal council
Municipal elections 2017 in Uurainen in Finland,National Coalition Party,Municipal elections 2012 in Uurainen in Finland,Uurainen municipal council
