col0,col1,col2,col3
KNK,South Korea,YNB Entertainment,K-pop
Wanna Qne,Seoul,YMC Entertainment,K-pop
Mcdtown,Seoul,J. Tune Camp,K-pop
IX LR,Seoul,Jellyfish Entertainment,K-pop
ASTRO,Seoul,Fantagio,K-pop
5urprlse,South Korea,Fantagio,K-pop
SF9,Seoul,FNC Entertainment,K-pop
IFACT,Seoul,Star Empire Entertainment,K-pop
onsta X,Seoul,Starshit Entertainment,K-pop
UP0TION,Seoul,YG Entertainment,K-pop
iKON,Seoul,YG Entertainment,K-pop
EXO-DBX,Seoul,SM Entertainment,dance-pop
"Infinite""F",Seoul,Woollim Entertainment,dance-pop
Golgen Child,South Korea,Woollim Entertainment,dance-pop
Bys and Men,Nagoya,King Records,J-pop
CNCO,Miami,Sony Music,pop music
M.A.D,London,Geoma Records,pop music
Honest,Seoul,FNC Entertainment,pop music
CD9,Mexico,Sony Music Latin,pop music
Penagon,Seoul,Cube Entertainment,hip hop music
NCT,Seoul,SM Entertainment,hip hop music
GOT7,Seoul,JYP Entertainment,hip hop music
SuperVocal,Beijing,Decca,crossover
