col0,col1,col2,col3
No. 24 Squadron RAF,United Kingdom,1915-01-01,World War II
No. 227 Squadron RAF,United Kingdom,1918-01-01,World War II
No. 165 Squadron RAF,United Kingdom,1942-01-01,World War II
No. 132 Squadron RAF,United Kingdom,1918-01-01,World War II
No. 115 Squadron RAF,United Kingdom,1917-01-01,World War II
No. 113 Squadron,United Kingdom,1917-01-01,World War II
No. 148 Squadron RAF,United Kingdom,1918-01-01,World War II
No. 692 Squadron RAF,United Kingdom,1944-01-01,World War II
896 Naval Air Squadron,United Kingdom,1942-01-01,World War II
885 Naval Air Squadron,United Kingdom,1941-01-01,World War II
884 Naval Air Squadron,United Kingdom,1941-01-01,World War II
841 Naval Air Squadron,United Kingdom,1942-01-01,World War II
832 Naval Air Squadron,United Kingdom,1941-01-01,World War II
