col0,col1,col2,col3
Rebleutehaus Banneggstraße,Kulturdenkmal,timber-framed house,Ravensburg
Calvary of Puebla de Arenoso,Property of Local Relevance,calvary hill,Puebla de Arenoso
Château de Glérolles,class B Swiss cultural property of regional significance,château,Canton of Vaud
Quatro Lagares,Immovable Cultural Heritage of Public Interest,cultural heritage,Faíl e Vila Chã de Sá
Lagar do Fial,Immovable Cultural Heritage of Municipal Interest,cultural heritage,Vilar de Besteiros e Mosteiro de Fráguas
Quinta do Pinhalzinho,Immovable Cultural Heritage of Municipal Interest,cultural heritage,"Seixal, Arrentela e Aldeia de Paio Pires"
Lagar de Freixedas,Monument of Public Interest,cultural heritage,Freixedas
Lagar de Cima,heritage without legal protection,cultural heritage,Santiago do Escoural
Lagareta em Castelo Novo,Immovable Cultural Heritage of Municipal Interest,cultural heritage,Castelo Novo
Quinta da Pacheca,Included in protected site,cultural heritage,Cambres
Calvary of Puebla de Arenoso,Property of Local Relevance,winery,Puebla de Arenoso
Winery at Calvario street,Property of Local Relevance,winery,Puebla de Arenoso
Winery at Calvario street,Property of Local Relevance,winery,Puebla de Arenoso
Winery and ceramic panel of Saint James,Property of Local Relevance,winery,Bèlgida
Quatro Lagares,Immovable Cultural Heritage of Public Interest,winery,Faíl e Vila Chã de Sá
