col0,col1,col2,col3
LITHIUM,Benoit Platéus,MAC's,2009-01-01
00 32.2,Ann Veronica Janssens,MAC's,2000-01-01
Rhaban-Fröhlich-Stra√üe 10,Thomas Bayrle,MAC's,2011-01-01
Inventaire,Monica Droste,MAC's,1991-01-01
Hommage à F.A. FOREL,Hugo Suter,MAC's,1992-01-01
From Along the Way,Hreinn Friðfinnsson,MAC's,1999-01-01
Le Chien Janvier,Nicole Van den Plas,MAC's,1991-01-01
Exercices,Pablo Palazuelo,MAC's,1998-01-01
200 Virages serrés,Jan Voss,MAC's,1988-01-01
A l'aveuglette,Jean Le Gac,MAC's,1994-01-01
I Went,On Kawara,MAC's,1968-01-01
One Million Years Past - For all those who have lived and died Future - For the last one,On Kawara,MAC's,1998-01-01
Sept ans de bonheur,Ben Vautier,MAC's,1991-01-01
Edition 1968-1998,Panamarenko,MAC's,1998-01-01
