col0,col1,col2
St. Vincenz Hospital Limburg,511,1200
Weiden Clinic,575,1300
Passau hospital,656,1700
St. Vincentius clinics,765,1800
Marien Hospital Osnabrück,525,1700
Klinikum Amberg,578,1800
Klinikum Dritter Orden,574,1700
Klinikum Bremerhaven-Reinkenheide,700,1700
Nordstadt Hospital,495,821
University Hospital of Basel,773,7219
Klinikum Fürth,771,2441
Berufsgenossenschaftliche Unfallklinik Murnau,552,1837
Psychiatrische Universitätsklinik Zürich,520,1713
Johanna Etienne Hospital,415,903
Evangelisches Waldkrankenhaus Spandau,474,687
Agaplesion Ev. Klinikum Schaumburg,437,1000
KRH Klinikum Siloah,333,603
Gemeinschaftskrankenhaus Herdecke,471,1200
Franziskushospital,378,819
Bezirkskrankenhaus Augsburg,362,400
