col0,col1,col2
Wellcome Centre for Human Genetics,Peter Donnelly,University of Oxford
Zentrum für Literatur- und Kulturforschung,Eva Geulen,Geisteswissenschaftliche Zentren Berlin
Center for Advancing Electronics Dresden,Gerhard Fettweis,TU Dresden
German Archaeological Institute,Friederike Fless,Federal Foreign Office
Central Institute for Earth Physics,Heinz Kautzleben,German Academy of Sciences at Berlin
Institut National d'Histoire de l'Art,Éric de Chassey,HESAM
Center of Biblical Studies,Petr Pokorný,Czech Academy of Sciences
Berlin Research Centre on Anti-Semitism,Stefanie Schüler-Springorum,Technical University of Berlin
Institut für Arbeitsmarkt- und Berufsforschung,Joachim Möller,Federal Employment Agency of Germany
German Archaeological Institute at Athens,Katja Sporn,German Archaeological Institute
Institut für Sicherheitspolitik,Joachim Krause,University of Kiel
