col0,col1,col2
Parc Menai Library,65.3,Coleg Menai
Coleg Menai Llangefni Library,48.0,Coleg Menai
Coleg Menai Bangor Library,65.1,Coleg Menai
Coleg Meirion Dwyfor Pwllheli Library,47.1,Coleg Meirion-Dwyfor
Coleg Meirion Dwyfor Glynllifon Library,32.3,Coleg Meirion-Dwyfor
Coleg Meirion Dwyfor Dolgellau Library,13.0,Coleg Meirion-Dwyfor
University Centre Coleg Llandrillo (UCCL) Library,9.4,Llandrillo College
Bodnant Library,9.4,Llandrillo College
Rhyl College Library,6.2,Llandrillo College
Denbigh Community College Library,93.8,Llandrillo College
Abergele Community College Library,5.8,Llandrillo College
"Barry Library, Cardiff & Vale College",76.79999999999998,Cardiff and Vale College
"City Centre Library, Cardiff & Vale College",7.6,Cardiff and Vale College
