col0,col1,col2,col3
2008 Cup of Russia - ladies' singles,2008–2009 figure skating season,Figure Skating Federation of Russia,2008-11-22
2005 Cup of China - ice dancing,2005–2006 figure skating season,Chinese Skating Association,2005-11-05
2005 Cup of China - pair skating,2005–2006 figure skating season,Chinese Skating Association,2005-11-04
2005 Cup of China - ladies' singles,2005–2006 figure skating season,Chinese Skating Association,2005-11-05
2006 Cup of China - ice dancing,2006–2007 figure skating season,Chinese Skating Association,2006-11-11
2006 Cup of China - pair skating,2006–2007 figure skating season,Chinese Skating Association,2006-11-10
2006 Cup of China - ladies' singles,2006–2007 figure skating season,Chinese Skating Association,2006-11-11
2007 Cup of China - ice dancing,2007–2008 figure skating season,Chinese Skating Association,2007-11-10
2007 Cup of China - pair skating,2007–2008 figure skating season,Chinese Skating Association,2007-11-09
2007 Cup of China - ladies' singles,2007–2008 figure skating season,Chinese Skating Association,2007-11-10
2009 Cup of China - ice dancing,2009–2010 figure skating season,Chinese Skating Association,2009-10-31
2009 Cup of China - pair skating,2009–2010 figure skating season,Chinese Skating Association,2009-10-31
2009 Cup of China - ladies' singles,2009–2010 figure skating season,Chinese Skating Association,2009-10-31
