col0,col1,col2
People's Coalition,conservatism,1989-01-01
With Monti for Italy,liberalism,2013-10-22
Cambodian National Rescue Party,liberalism,2017-11-16
Bonino List,liberalism,2004-01-01
Union of the Democratic Centre,liberalism,1983-02-18
All People Front,communism,1936-01-01
Junts pel Sí,republicanism,2017-10-28
Popular Unity Candidacy - Active People,anti-capitalism,2019-01-01
Centrist Union,social liberalism,2002-01-01
Patriotic Electoral Coalition,democratic socialism,1990-08-04
Agreement for Change,socialism,2017-01-01
Catalunya Sí que es Pot,feminism,2017-10-28
Forza Nazzjonali,liberalism,2017-12-01
Unity,liberalism,2014-04-06
Left Front (France),communism,2016-07-06
Unity for Socialism,communism,1981-01-01
Democratic Agreement for Catalonia,autonomism,1978-01-01
Bonino-Pannella List,radicalism,2012-01-01
Union of the Centre and Christian Democracy of Catalonia,centre-right,1978-01-01
Pacte Progressista,left-wing,2007-01-01
