col0,col1,col2,col3,col4
"Avenue Paulista São Paulo, Brésil",Paulista Avenue,9.0,collotype technique,Museu Paulista
Avenida Paulista II,Paulista Avenue,9.0,collotype technique,Museu Paulista
Coqueiros,Cocos nucifera,9.0,collotype technique,Museu Paulista
Sitio de um Colono - Funil - São Paulo,village,9.0,collotype technique,Museu Paulista
Sitio de um Colono I - Funil - São Paulo,village,9.0,collotype technique,Museu Paulista
"São Paulo, Estação da Luz",Luz Station,9.0,chromolithography,Museu Paulista
São Paulo - Escola Polytechnica Sala de Congregação. Cabinete da Resistencia,Set of Old Installations of the Polytechnic School,9.2,lithography,Museu Paulista
Reservatorio da Liberdade,reservoir,9.0,lithography,Museu Paulista
São Paulo. Largo do Thesouro,Centro Histórico de São Paulo,8.5,paper,Museu Paulista
São Paulo - Ponte Grande - Observatorio Astrônomico,Grande Bridge,9.0,collotype technique,Museu Paulista
São Paulo - Jardim da Luz III,Jardim Japonês,8.9,collotype technique,Museu Paulista
São Paulo - Rua Direita,Rua Direita (São Paulo),8.9,collotype technique,Museu Paulista
S. Paulo - Rua 15 de Novembro III,Rua 15 de Novembro (São Paulo),14.0,collotype technique,Museu Paulista
Rua 15 de Novembro II,Rua 15 de Novembro (São Paulo),13.7,collotype technique,Museu Paulista
Rua 15 de Novembro I,Rua 15 de Novembro (São Paulo),13.9,collotype technique,Museu Paulista
Rua 15 de Novembro I,Rua 15 de Novembro (São Paulo),14.2,collotype technique,Museu Paulista
Rua 15 de Novembro I,Rua 15 de Novembro (São Paulo),14.1,collotype technique,Museu Paulista
Rua 15 de Novembro II,Rua 15 de Novembro (São Paulo),14.2,collotype technique,Museu Paulista
São Paulo - Jardim da Luz III,Jardim da Luz,8.9,collotype technique,Museu Paulista
São Paulo - Jardim da Luz III,Jardim da Luz,9.0,collotype technique,Museu Paulista
S. Paulo - Estacao da Luz S.P.R. III,Luz Station,9.0,collotype technique,Museu Paulista
Estação da Luz S.P.R. I,Luz Station,9.0,collotype technique,Museu Paulista
São Paulo - Estação da Luz S.P.R. II,Luz Station,9.1,collotype technique,Museu Paulista
São Paulo - Academia de Direito,"Law School, University of São Paulo",9.0,collotype technique,Museu Paulista
Um pé de Café de 100 Annos. Campinas,Coffee production in Brazil,8.9,collotype technique,Museu Paulista
São Paulo - Terreiro e embarque de Café,Coffee production in Brazil,9.0,collotype technique,Museu Paulista
São Paulo - Colheita de Café,Coffee production in Brazil,8.9,collotype technique,Museu Paulista
São Paulo - Colheita de Café,Coffee production in Brazil,9.0,collotype technique,Museu Paulista
Monumento do Ipyranga,Museu Paulista,9.0,collotype technique,Museu Paulista
Monumento do Ipyranga galeria entrada,Museu Paulista,9.0,collotype technique,Museu Paulista
Vista panorâmica e vista parcial do Aeroporto de Congonhas. São Paulo/Sp,São Paulo,7.4,paper,Museu Paulista
Vista parcial do Vale do Anhangabaú. São Paulo/Sp,São Paulo,5.2,paper,Museu Paulista
Vista parcial da Praça da Sé. São Paulo/Sp. 02,São Paulo,5.1,paper,Museu Paulista
Vista parcial da Praça da Sé. São Paulo/Sp,São Paulo,5.5,paper,Museu Paulista
Vista parcial da Avenida São João e Vale do Anhangabaú. São Paulo/Sp,São Paulo,5.2,paper,Museu Paulista
